id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21513004,Habitación Amplia Cerca del aeropuerto y concierto,103615948,Mich,,Venustiano Carranza,19.41691,-99.10602,Private room,384,1,211,2021-07-30,4.46,2,265,12,
21514335,Departamento en el centro de CDMX!,142644556,Georgina,,Cuauhtémoc,19.43117,-99.13057,Entire home/apt,2300,2,46,2019-08-11,0.97,6,357,3,
21514724,Recamara acogedora para estudiante o trabajo,154684222,Salvador,,Tlalpan,19.26925,-99.15184,Private room,303,10,0,,,1,180,0,
21516132,Habitacion amplia en Del Valle Sur,59220785,Ev,,Benito Juárez,19.3684,-99.16892,Private room,400,2,1,2017-11-18,0.02,1,365,0,
21517919,Depa 2 NUEVO junto a Plaza de Toros y Estadio Azul,89761727,Paulina,,Benito Juárez,19.38244,-99.18289,Entire home/apt,969,2,50,2019-01-04,1.03,3,354,5,
21518114,Bedrooms in premium neighborhood,156370492,Alejandro,,Coyoacán,19.34184,-99.1797,Private room,1500,2,0,,,1,365,0,
21518206,Explore Condesa! PH with stunning views and HSWifi,55981868,Pedro,,Cuauhtémoc,19.41481,-99.17815,Entire home/apt,2576,2,93,2021-07-04,1.91,5,298,2,
21518380,Hermosa casa en Fraccionamiento,88869484,Nancy,,Coyoacán,19.3408,-99.16299,Private room,700,1,0,,,2,179,0,
21526638,Great Loft with balcony,13971870,Jonathan,,Miguel Hidalgo,19.40102,-99.17654,Shared room,450,14,14,2019-09-26,0.30,2,179,0,
21527653,"Lindo departamento amueblado, en La Condesa",156455377,Milizent,,Cuauhtémoc,19.41313,-99.17817,Entire home/apt,921,1,265,2021-07-05,5.48,13,330,48,
21530219,"Achee Rooms, Habitación, Shakti Ubicadísima.",50382682,Acheè,,Cuauhtémoc,19.41811,-99.17789,Private room,450,3,3,2019-07-28,0.11,1,360,0,
21530946,Habitación a tres cuadras del WTC en la Nápoles,156376224,Maria Isabel,,Benito Juárez,19.39405,-99.17707,Private room,351,1,166,2021-10-15,3.43,1,353,21,
21531006,Hermoso loft en el corazón de la Ciudad de México,63816877,Gabriela,,Cuauhtémoc,19.4301,-99.16867,Entire home/apt,822,2,105,2021-10-18,2.32,2,236,1,
21531719,Lovely KingSize Room in shared apt. near Condesa,2027018,Dieter,,Miguel Hidalgo,19.40195,-99.17376,Private room,359,3,16,2020-02-18,0.41,2,43,1,
21550077,Coveniently located two bedroom apartment in CDMX,13778447,Rodrigo,,Benito Juárez,19.39608,-99.18264,Entire home/apt,560,1,18,2018-03-26,0.37,1,0,0,
21550650,Recámara amplia con excelente ubicación,156689633,Xiomara,,Tlalpan,19.29152,-99.17819,Private room,270,2,23,2018-01-26,0.55,1,360,1,
21551489,Cuarto solo,156698460,Freddy,,Tlalpan,19.28482,-99.14765,Shared room,210,5,1,2018-02-22,0.02,1,365,0,
21552038,"Lindo depa, edificio genial y cerca de todo!!! W",229771227,Sara,,Cuauhtémoc,19.43346,-99.1548,Entire home/apt,1423,2,183,2021-10-17,3.78,4,325,32,
21562842,Cómoda y nueva habitación privada en B&B,46981156,Jimena,,Miguel Hidalgo,19.41184,-99.18393,Hotel room,846,2,28,2021-06-18,0.58,8,326,4,
21567798,"Buena Ubicación,Bonito y Cómodo/Primer Piso/3 pers",156573401,Carlos,,Benito Juárez,19.37653,-99.14137,Entire home/apt,420,8,15,2020-10-31,0.31,1,84,2,
21567835,Departamento Carola,156837514,Marisol,,Álvaro Obregón,19.38544,-99.19218,Entire home/apt,750,3,26,2019-02-28,0.55,2,55,0,
21578853,lindo y acogedor departamento en la roma,149637659,Noemi,,Cuauhtémoc,19.40284,-99.16764,Entire home/apt,908,4,7,2021-09-25,0.29,2,147,2,
21590071,Condesa Apartment with a Leafy Terrace,36166922,Alejandra,,Cuauhtémoc,19.41358,-99.16627,Entire home/apt,2318,2,267,2021-10-20,5.87,18,237,72,
21590457,Enjoy the sunny Mornings in this Urban-chic apartment in the heart of Condesa,36166922,Alejandra,,Cuauhtémoc,19.41423,-99.16782,Entire home/apt,2318,2,201,2021-10-22,4.57,18,258,51,
21591153,Hermosa cabaña mexicana en el sur de la Cd.de Méx.,148220532,Monica,,Xochimilco,19.28111,-99.12928,Entire home/apt,735,1,0,,,1,90,0,
21596380,Luxurious Panoramic Apartment,43732014,Veronica,,Cuauhtémoc,19.42872,-99.16123,Private room,1950,2,14,2020-03-14,0.29,1,299,0,
21597438,Soak up the Retro Feel of an Escape with a Wall of Windows,134946923,Luis Carlos,,Miguel Hidalgo,19.43009,-99.20354,Entire home/apt,4977,1,41,2021-10-09,0.90,17,346,6,
21621567,Beautiful Apartment amazing location close Reforma,34404653,Fernando,,Cuauhtémoc,19.43145,-99.16499,Entire home/apt,1052,7,31,2019-12-24,0.66,3,9,0,
21622459,Solomonoff apart beauty & confortable in Narvarte,45522880,Tania,,Benito Juárez,19.40248,-99.1507,Entire home/apt,646,2,15,2019-04-23,0.32,1,262,3,
21622910,Condesa Penthouse huge roof terrace 100m from park,2323816,Nora,,Cuauhtémoc,19.41567,-99.16946,Entire home/apt,3950,2,85,2021-09-25,2.13,9,208,22,
21623836,"5 min Estadio Azteca, Coyoacán y 10 min Hospitales",157305309,Gina,,Coyoacán,19.32449,-99.1409,Entire home/apt,700,2,20,2017-12-17,0.41,1,61,9,
21624259,Ballet y fotografía en las alturas,53203053,Daniel,,Benito Juárez,19.36301,-99.1528,Private room,999,2,1,2017-12-19,0.02,1,365,0,
21635706,Habitación en  Coyoacan,58191051,Yvonne,,Tlalpan,19.27377,-99.16496,Private room,380,1,3,2019-12-20,0.06,2,148,0,
21641519,⚡BEST VIEW EVER + TOP Location + Free Gym & WiFi,4362310,Aarón,,Cuauhtémoc,19.43469,-99.14457,Entire home/apt,1150,2,26,2020-02-29,0.73,37,0,0,
21643714,Roma Norte 2 BR apartment @ Mexico City,13390579,Jaime,,Cuauhtémoc,19.42078,-99.16273,Entire home/apt,1572,2,116,2021-10-12,2.64,1,133,36,
21647858,Cómodo depa completo para ti en San Pedro de Pinos,50738018,Matilde Morales Betancourt,,Benito Juárez,19.38954,-99.18846,Entire home/apt,542,2,44,2019-03-22,0.92,1,125,5,
21648737,Rento linda recámara en zona sur,157565230,Marylo,,Xochimilco,19.28118,-99.13307,Private room,500,1,0,,,1,365,0,
21659025,Room in traditional neighborhood of Coyoacán,48829142,Cris,,Coyoacán,19.34383,-99.16422,Private room,250,5,14,2020-03-18,0.35,1,340,0,
21662828,"Loft equipado cerca de parque, corporativos y mall",30296101,Pamela,,Cuajimalpa de Morelos,19.3603,-99.26862,Entire home/apt,1157,6,6,2021-10-04,0.13,2,302,3,
21664206,Beautiful and cozy loft in Colonia Juárez/Downtown,50688641,Marcela,,Cuauhtémoc,19.42787,-99.15196,Entire home/apt,665,3,49,2020-03-20,1.04,1,298,0,
21666693,Cuarto p/ estudiantes IPADE cómoda y buen precio.,111281457,Abigail,,Azcapotzalco,19.46936,-99.18553,Private room,250,7,10,2021-06-12,0.21,4,361,3,
21667278,"Bello, armonioso y limpio departamento HARES",48588941,Luis,,Miguel Hidalgo,19.43602,-99.17907,Entire home/apt,1181,5,37,2020-01-26,0.78,1,0,4,
21676249,"Habitación con jacuzzi privado en Narvarte, B",31069469,Veronica,,Benito Juárez,19.39381,-99.15038,Private room,477,1,326,2021-02-04,6.81,6,75,55,
21676286,Cozy and beatiful home,100589704,Alfredo,,Benito Juárez,19.36704,-99.18054,Entire home/apt,1191,2,82,2021-08-29,1.72,1,242,5,
21677658,Departamento en la Colonia Roma Norte en la CDMX,157797284,Andrea,,Cuauhtémoc,19.41867,-99.15358,Entire home/apt,1200,1,15,2020-01-02,0.37,1,126,0,
21681686,Enjoy The Artistic “Escudero” suite with balcony,131935733,Deco,,Cuauhtémoc,19.42274,-99.15883,Hotel room,1457,1,69,2021-08-23,1.78,12,329,30,
21683554,"Depto Unidad Santa Fe, zona poniente, 5 personas.",115002646,Karen,,Álvaro Obregón,19.3891,-99.20467,Entire home/apt,1500,5,6,2018-04-20,0.13,1,364,0,
21683992,"Accesible, practico y comodo!",101677209,Jesus Humberto,,Miguel Hidalgo,19.40571,-99.18244,Private room,750,2,0,,,1,179,0,
21686331,"Habitación privada espaciosa cerca de WTC, Condesa",114555801,Danika,,Miguel Hidalgo,19.40226,-99.17305,Private room,360,7,0,,,1,359,0,
21694249,Cozy new appartment in Polanco,103423882,Julio Juan,,Miguel Hidalgo,19.44413,-99.20203,Entire home/apt,1381,2,229,2021-06-24,4.77,3,137,15,
21695250,Departamento Minimalista en renta con vigilancia.,157941370,Mónica,,Benito Juárez,19.36523,-99.18448,Entire home/apt,5000,7,0,,,1,88,0,
21698693,Furnished apartment for tourism or business,157963403,Rosalinda,,Miguel Hidalgo,19.45544,-99.21097,Entire home/apt,599,5,22,2019-03-28,0.48,1,299,0,
21698775,Comfortable room in Roma Norte,18248650,Jorge,,Cuauhtémoc,19.42183,-99.15561,Private room,390,3,58,2021-05-22,1.22,1,298,5,
21699487,Bedroom/Balcony-Parque Delta- UXMAL CINCOSEIS,157969601,Guillermo,,Benito Juárez,19.39917,-99.15296,Private room,250,3,13,2018-05-26,0.28,5,84,0,
21701632,Contemporary Mexican house,157991877,Aranzazu,,Tlalpan,19.27769,-99.15939,Private room,290,1,17,2018-02-07,0.51,2,330,1,
21711529,Skip the traffic with nice views @ Nuevo Polanco 5,158075718,Guest House,,Miguel Hidalgo,19.44414,-99.20612,Entire home/apt,821,1,120,2021-07-11,2.50,9,171,33,
21713439,"Habitación privada en Narvarte, C",31069469,Veronica,,Benito Juárez,19.39381,-99.15038,Private room,397,1,240,2021-01-02,5.01,6,97,30,
21725370,ENJOY THE EXPERIENCE OF LIVING MEXICAN TRADITIONS,63977026,Pilar,,Benito Juárez,19.39236,-99.1826,Entire home/apt,1000,2,2,2018-05-12,0.04,1,89,0,
21727810,Apartment Downtown 422,42700394,Hugo Brauer,,Cuauhtémoc,19.4343,-99.14576,Entire home/apt,1175,1,44,2020-03-15,0.92,25,242,1,
21728682,Departamento confortable en Reforma - Zona Rosa,31667605,Marisol,,Cuauhtémoc,19.42315,-99.16602,Entire home/apt,1004,2,80,2021-07-26,1.83,1,317,22,
21728742,El mejor Apartahotel con 16 departamentos nuevos.,30600030,Daphne,,Benito Juárez,19.40245,-99.14661,Entire home/apt,1514,1,7,2018-01-27,0.15,16,360,1,
21730796,Estudio en el Corazón de la Juárez Puerta amarilla,6415281,Julia,,Cuauhtémoc,19.42595,-99.1523,Entire home/apt,706,3,70,2021-07-27,1.48,6,309,11,
21735097,Zen & stylish modern lux apartment @ Roma sur.,51849782,Lakshmi,,Cuauhtémoc,19.41155,-99.16571,Entire home/apt,1500,15,51,2021-09-30,1.06,6,55,5,
21738496,"Casa Re Do ,Ma",158329819,Dolores Martina,,Benito Juárez,19.36906,-99.14995,Private room,445,1,61,2020-02-23,1.41,1,346,3,
21739393,Lindo departamento con 2 habitaciones y 1 hamaca,78424487,Carmen,,Coyoacán,19.34812,-99.15116,Entire home/apt,999,2,15,2019-06-16,0.32,2,80,1,
21747503,Perfect Location,147831683,Arturo,,Benito Juárez,19.39385,-99.1659,Private room,325,1,123,2019-10-13,2.56,1,363,3,
21749016,Extraordinario Loft en Santa Fe,35336769,José Roberto,,Cuajimalpa de Morelos,19.35834,-99.28753,Entire home/apt,807,2,4,2019-05-28,0.08,2,320,0,
21752607,Sunny 1BR Flat in Condesa,158463519,Guillermo,,Cuauhtémoc,19.40656,-99.17435,Entire home/apt,834,4,1,2020-02-16,0.05,1,18,0,
21753009,The House Of Hearts / La Casa de Los Corazones,158466310,Julia,,Benito Juárez,19.39259,-99.1559,Entire home/apt,850,2,65,2021-07-30,1.42,2,322,8,
21765818,"Room in Polanco, Mexico City",158580118,Libertad,,Miguel Hidalgo,19.43487,-99.18768,Private room,565,1,127,2021-09-06,2.67,1,290,5,
21766596,Loft con Roof Garden en  Reforma Centro,152345197,Victor Manuel,,Cuauhtémoc,19.43062,-99.16177,Entire home/apt,890,3,113,2021-09-07,2.42,2,312,27,
21767228,Acogedor departamento en la Roma,158593764,Libertad,,Cuauhtémoc,19.4093,-99.16132,Entire home/apt,450,30,0,,,1,89,0,
21768892,Casa Roma Tod@s son Bienvenid@s,101619605,Liz,,Benito Juárez,19.4036,-99.15607,Entire home/apt,450,2,78,2020-09-17,1.63,3,268,0,
21772181,"Penthouse , Colonia San Pedro de los Pinos , CdMx",158595284,Vladimir,,Benito Juárez,19.38692,-99.18439,Entire home/apt,608,2,122,2018-12-19,2.68,1,170,28,
21779945,"The most centered, beautiful and secure space.",56107632,Karen Ileana,,Benito Juárez,19.36434,-99.16585,Private room,550,1,36,2020-03-21,0.88,1,23,2,
21788637,Hab Lujo zona residencial Poniente comfort max,143315513,Sergio & Angélica,,Álvaro Obregón,19.33663,-99.23619,Private room,353,1,40,2020-03-15,0.84,3,114,0,
21789184,Hermosa Casa Colonial Mexicana Confortable.,158781769,Ángel,,Gustavo A. Madero,19.47759,-99.11568,Entire home/apt,750,2,11,2018-10-09,0.24,3,361,1,
21798352,VH| BEAUTIFUL HOUSE w/Rooftop & 8 BR - Roma | 70,22758914,Raquel,,Cuauhtémoc,19.41305,-99.15582,Entire home/apt,11096,1,106,2021-09-26,2.40,126,289,10,
21798733,Beautiful apartment in Santa Fé,153255392,Ana Paula,,Álvaro Obregón,19.34659,-99.25665,Private room,1250,1,1,2018-06-01,0.02,1,267,0,
21800081,Hermoso y amplio loft en Coyoacán,37421422,Eduardo,,Coyoacán,19.33378,-99.13264,Private room,500,1,7,2021-02-03,0.18,4,24,3,
21801653,Two story loft San Angel Guadalupe Inn Caracol 10,105070007,Monik,,Álvaro Obregón,19.36119,-99.18885,Private room,1399,1,2,2018-10-31,0.04,10,365,0,
21804289,Jess house,158912579,Jessica,,Coyoacán,19.31304,-99.13525,Private room,400,1,50,2019-03-17,1.06,1,365,0,
21809121,Renta de habitaciones amuebladas a damas,158955830,Silvia,,Coyoacán,19.30693,-99.11467,Private room,328,2,0,,,1,365,0,
21811885,Recámara a 15 minutos del aeropuerto,92452357,Pamela,,Cuauhtémoc,19.4052,-99.12725,Private room,480,1,2,2018-02-22,0.05,1,364,0,
21812801,Apartamento en residencial wtc CdMx,155383956,Patricia,,Benito Juárez,19.39571,-99.17565,Entire home/apt,1900,2,0,,,1,291,0,
21812877,Location - PickUpService/Parking- 24hrs Security,46570815,Claudio  & Angela,,Miguel Hidalgo,19.43353,-99.18687,Entire home/apt,1113,4,126,2021-08-18,2.65,22,156,27,
21812920,Lindo y cómodo  Miniloft ubicadisimo Zona Centro,158988002,María Cristina,,Cuauhtémoc,19.43891,-99.15408,Entire home/apt,550,2,165,2021-01-18,3.50,3,135,19,
21816461,Habitación privada y espacio de cowork en muv lab,10014038,Gabriela,,Benito Juárez,19.38169,-99.15618,Private room,350,1,42,2019-07-05,0.89,1,365,7,
21818286,Polanco !! Nice apartment with a beautiful view,40891324,Esther,,Miguel Hidalgo,19.4391,-99.18782,Entire home/apt,1600,3,4,2021-01-24,0.32,2,85,3,
21819110,DEPARTAMENTO  COMPARTIDO PARA  GENTE  COMO  TU,159050197,Ramón,,Miguel Hidalgo,19.44445,-99.17778,Shared room,192,10,0,,,1,365,0,
21824245,Residencia al Sur+cocina+terraza,150449661,Rebeca,,Coyoacán,19.30633,-99.11876,Private room,530,1,1,2020-12-03,0.09,2,365,1,
21825868,101 Cozy mini 1 bedroom apartment in San Ángel Gpe,105070007,Monik,,Benito Juárez,19.3636,-99.18774,Entire home/apt,999,1,10,2019-03-13,0.25,10,365,0,
21826879,Recámara cerca del aeropuerto,159118898,Kellers,,Venustiano Carranza,19.41714,-99.11183,Private room,210,1,3,2020-01-30,0.06,1,365,0,
21827617,SUITES CORPORATIVAS ANDES 220-1,122054854,Suites,,Miguel Hidalgo,19.43017,-99.20906,Private room,800,1,4,2017-11-20,0.09,7,364,0,
21828478,Casa MAQ,127397221,Cynthia  Y Patricia,,Álvaro Obregón,19.3477,-99.18173,Private room,409,3,62,2020-02-16,1.37,1,299,0,
21829240,3.- Habitación privada,135866647,Jorge,,Miguel Hidalgo,19.4476,-99.21241,Private room,342,1,205,2019-05-28,4.50,5,350,56,
21829383,⚡50% OFF! Elite Apartment -Top Location,24020790,Carlos,,Cuauhtémoc,19.42602,-99.16573,Entire home/apt,1824,2,198,2021-10-01,4.17,3,344,17,
21830317,Condesa Nest,134946923,Luis Carlos,,Cuauhtémoc,19.41941,-99.1758,Entire home/apt,3299,1,73,2021-09-30,1.58,17,342,5,
21837331,Pequeño departamento muy acogedor.,132126611,Claudia,,Venustiano Carranza,19.4118,-99.12275,Entire home/apt,400,2,14,2019-03-14,0.31,2,78,0,
21838710,Cuarto privado en depa compartido (wifi n closet),13717654,Halem,,Cuauhtémoc,19.41567,-99.14681,Private room,430,1,3,2018-12-13,0.08,2,362,0,
21840318,1 bedroom Suite in San Angel Guadalupe Inn (2),105070007,Monik,,Álvaro Obregón,19.36114,-99.18853,Entire home/apt,1092,1,3,2019-10-09,0.08,10,365,0,
21847492,Escandon Flat,159341212,Olga,,Miguel Hidalgo,19.40406,-99.17874,Entire home/apt,1200,2,21,2021-09-10,0.44,1,335,7,
21850483,Cuarto Acogedor con oficina disponible,119176623,Alberto,,Álvaro Obregón,19.38527,-99.1933,Private room,220,1,35,2021-02-28,0.73,1,173,9,
21851283,Espacious and illuminated apartment great located,8336987,Peter,,Benito Juárez,19.38879,-99.17744,Private room,600,2,1,2017-11-28,0.02,2,358,0,
21852242,"Modern, full of light 2BR/2.5BA@ Condesa w/terrace",159385182,Araceli,,Cuauhtémoc,19.41412,-99.1793,Entire home/apt,2612,2,75,2021-10-21,1.68,1,292,12,
21852437,Departamento residencial con excelente ubicación 1,95755203,Alejandro,,Álvaro Obregón,19.38612,-99.19126,Entire home/apt,981,4,27,2021-01-04,0.65,2,166,5,
21852721,"Grandma's Apartment, Del Valle. Cleaner than ever",159391440,Laura,,Benito Juárez,19.37048,-99.16603,Entire home/apt,850,3,26,2021-05-15,0.56,1,339,3,
21852836,Se Renta Bonita Recamara,1809368,Flor,,Coyoacán,19.34757,-99.12795,Entire home/apt,450,1,0,,,5,365,0,
21853264,Agradable Habitación,1809368,Flor,,Coyoacán,19.34885,-99.1274,Private room,9084,1,0,,,5,365,0,
21859800,Cozy and quiet apt Colonia Roma,53879971,Irene,,Cuauhtémoc,19.4162,-99.15477,Entire home/apt,545,2,7,2019-01-24,0.16,2,261,0,
21861966,Lux appartment in Santa Fe,37742252,Moises,,Álvaro Obregón,19.37311,-99.269,Entire home/apt,952,3,17,2021-08-04,0.44,6,358,8,
21862727,"Casa con jardín, cocina y estudio. Zona céntrica",157864525,Raymundo,,Coyoacán,19.31225,-99.14321,Private room,350,1,48,2019-08-10,1.02,1,161,0,
21862934,"Departamento ""La Guayaba"". 
Nice & cozy",33621065,Tonatiuh,,Cuauhtémoc,19.41371,-99.18071,Entire home/apt,950,3,49,2021-07-31,1.03,6,248,6,
